file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,diagnostic_flags_LI-7200,,,,,,,,,RSSI_LI-7200,variances,,,,,,,covariances,,,,custom_variables,,,,,,,conditional_eddy_covariance_(H2O),,,,,conditional_eddy_covariance_(CO2),,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,cos_flux,qc_cos_flux,H_strg,LE_strg,co2_strg,h2o_strg,cos_strg,co2_v-adv,h2o_v-adv,cos_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,cos_molar_density,cos_mole_fraction,cos_mixing_ratio,cos_time_lag,cos_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_cos_flux,cos_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,cos_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,mean_value_RSSI_LI-7200,u_var,v_var,w_var,ts_var,co2_var,h2o_var,cos_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/cos_cov,n2o_mean,flowrate_miro_mga4_6_2_me_mean,co2_li7200_1_mean,h2o_li7200_1_mean,cell_t_li7200_1_mean,int_p_li7200_1_mean,flowrate_li7200_1_mean,E_cec,Tr_cec,E_cec_ET,Tr_cec_ET,r_ET_cec,Reco_cec,P_cec,NEE_cec,r_Fc_cec
not_enough_data,2026-05-23,14:00,143.583,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2026-05-23,14:30,143.604,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
CH-LAE_ec_preproc_10hz_20260523-1430.csv,2026-05-23,15:00,143.625,1,18000,17766,-0.361049,1,184.612,0,189.284,0,-7.57199,0,4.30877,0,-0.798229E-01,0,-9999,-9999,-9999,-9999,-9999,0.329288E-12,0.576454E-14,0.341815E-15,0.116524E-01,415.704,418.752,7.60000,0,0.203988,7.27737,7.33072,7.80000,0,0.120957E-01,0.431522,0.434685,8.50000,0,300.126,299.434,93136.1,1.08065,1009.64,0.267914E-01,0.279208,0.489479E-02,676.402,3408.03,0.452951E-02,19.8473,2731.63,274.558,-0.367677,-2.14169,0.898897,2.35172,-0.753004E-13,0.282592E-13,2.35172,6.83433,129.446,260.265,22.4719,-9999,0.578019,1.57042,-86.7156,-0.256124,0.975321,0.292730,0,75.2587,-11.4208,25.8339,64.3300,98.1074,137.597,206.145,-0.350870,1.02901,193.219,1.01936,184.031,1.02854,-7.36186,1.02854,4.18919,1.02854,-0.776078E-01,1.02854,800000090,800000091,800000090,800111091,800000090,800000090,899999999,899999999,89999,89999,89,89,1,1,0,10,6,2,1,17766,17766,17766,17766,17766,17766,17765,17766,17766,6,1.29860,1.19397,0.648267,0.315810,0.961372,0.276599,0.191062E-13,0.177092,-0.198677,0.113055,-0.209443E-08,0.334507,0.705792E-02,100.000,0.727570,273.150,127000.,0.500000E-04,0.983561,3.32521,0.637347E-01,0.215474,0.295789,3.00012,-10.5721,-7.57199,-0.283777
CH-LAE_ec_preproc_10hz_20260523-1500.csv,2026-05-23,15:30,143.646,1,18000,17191,-0.416820,1,197.986,0,197.745,0,-5.27437,0,4.50280,0,-0.134663,0,9.22370,27.7439,-0.316311E-01,0.631749,-0.370844E-02,-0.782684E-13,-0.149249E-14,-0.805352E-16,0.116500E-01,415.672,418.993,7.60000,0,0.222152,7.92642,7.98975,7.80000,0,0.119874E-01,0.427712,0.431129,8.30000,0,300.512,299.758,93136.1,1.07921,1010.01,0.268259E-01,0.291781,0.532449E-02,736.576,3473.69,0.493367E-02,21.2044,2737.11,275.751,0.176686,-1.69300,0.429151,1.75544,0.410832E-13,-0.671832E-14,1.75544,5.56031,112.761,275.959,14.1505,-9999,0.621470,1.54903,-100.510,-0.220974,1.00122,0.292269,0,75.5003,-11.4575,25.9168,64.5366,98.4223,138.039,206.807,-0.401864,1.03722,205.908,1.02459,191.394,1.03318,-5.10498,1.03318,4.35817,1.03318,-0.130338,1.03318,800000090,800000090,800000090,800111191,800000090,800000090,899999999,899999999,89999,89999,89,89,0,1,0,15,19,0,1,17190,17190,17190,17190,17190,17190,17190,17190,17190,6,1.15234,1.20229,0.743415,0.171110,0.801175,0.247149,0.185153E-13,0.188905,-0.138037,0.117844,-0.352430E-08,0.334434,0.706619E-02,100.000,0.703100,273.150,127000.,0.500000E-04,1.33953,3.16327,0.868015E-01,0.204980,0.423464,2.84802,-8.12240,-5.27437,-0.350638
CH-LAE_ec_preproc_10hz_20260523-1530.csv,2026-05-23,16:00,143.667,1,18000,17873,-1.07868,1,251.283,1,504.212,1,-10.4000,1,11.4818,1,-0.618778E-01,1,1.24335,-7.55670,0.143974,-0.172079,0.129934E-02,-0.779417E-13,-0.145259E-14,-0.804206E-16,0.116553E-01,415.820,419.067,7.60000,0,0.217219,7.74961,7.81014,7.80000,0,0.120260E-01,0.429047,0.432398,10.7000,0,300.539,299.802,93136.1,1.07913,1009.91,0.268283E-01,0.744018,0.520525E-02,720.186,3482.65,0.482357E-02,20.6793,2762.46,275.435,0.526079,-0.680583,0.377297E-01,0.861021,0.555954E-13,-0.668723E-14,0.861021,4.53619,79.9890,307.703,2.49446,-9999,0.999795,2.21628,-329.714,-0.673613E-01,0.498367,0.230620,0,95.2988,-14.4620,32.7130,81.4600,124.232,174.237,261.038,-1.01150,1.06642,271.865,1.04374,479.298,1.05198,-9.88608,1.05198,10.9144,1.05198,-0.588203E-01,1.05198,800000090,800000090,800000090,811010091,800000090,800010090,899999999,899999999,89999,89999,89,89,0,0,0,24,28,2,11,17873,17873,17873,17873,17873,17873,17873,17873,17873,6,1.15791,2.19973,1.07489,0.239025,0.867828,0.351014,0.189390E-13,0.249457,-0.267294,0.295097,-0.159034E-08,0.334457,0.707288E-02,100.000,14.0561,273.150,127000.,0.500000E-04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-10.4000,-9999
not_enough_data,2026-05-23,16:30,143.687,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2026-05-23,17:00,143.708,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2026-05-23,17:30,143.729,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
CH-LAE_ec_preproc_10hz_20260523-1730.csv,2026-05-23,18:00,143.750,1,18000,17763,-0.175865,1,15.7989,0,30.5792,1,-0.706099,1,0.696366,1,-0.309707E-01,1,-9999,-9999,-9999,-9999,-9999,0.760741E-12,0.157605E-13,0.793560E-15,0.116501E-01,415.623,419.232,7.40000,0,0.241358,8.61057,8.68536,7.80000,0,0.121527E-01,0.433552,0.437318,13.9000,0,300.660,299.841,93136.1,1.07864,1010.38,0.268391E-01,0.451245E-01,0.578121E-02,799.977,3490.55,0.535973E-02,22.9184,2690.57,276.918,0.113097,-1.93870,0.366289,1.97622,0.172282E-13,0.652991E-13,1.97622,3.94222,115.675,273.338,10.6809,-9999,0.403787,0.534666,-345.512,-0.642814E-01,0.516656,0.359015E-01,0,86.8504,-13.1799,29.8129,74.2384,113.218,158.790,237.897,-0.170138,1.03366,17.3871,1.02231,29.6568,1.03110,-0.684800,1.03110,0.675360,1.03110,-0.300365E-01,1.03110,800000090,800010091,800000090,811111091,800010090,800010090,899999999,899999999,89999,89999,89,89,6,1,0,5,11,2,9,17763,17763,17763,17763,17763,17763,17762,17763,17763,6,0.364723,0.483484,0.221125,0.905870E-02,0.699200,0.656636E-01,0.190079E-13,0.159539E-01,-0.185386E-01,0.182831E-01,-0.813137E-09,0.334237,0.707234E-02,100.000,7.10747,273.150,127000.,0.500000E-04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.706099,-9999
CH-LAE_ec_preproc_10hz_20260523-1800.csv,2026-05-23,18:30,143.771,1,18000,17191,-0.736604E-01,0,5.09196,0,-10.7406,2,-0.334584,0,-0.244559,2,0.302836E-01,0,-3.72012,28.1996,0.394042,0.642094,0.181261E-01,-0.125774E-12,-0.280265E-14,-0.136703E-15,0.116600E-01,416.027,419.920,8.30000,0,0.259822,9.27042,9.35716,16.1000,0,0.126732E-01,0.452179,0.456410,8.20000,0,300.592,299.710,93136.1,1.07884,1010.73,0.268330E-01,-0.158474E-01,0.622565E-02,861.100,3463.73,0.577068E-02,24.8605,2602.63,277.969,0.509544,-1.51670,0.140972,1.60620,-0.604077E-13,-0.107868E-13,1.60620,3.98424,97.9517,288.570,5.03518,-9999,0.261299,0.485536,-290.539,-0.764440E-01,-0.474087,0.178711E-01,0,81.1474,-12.3144,27.8553,69.3635,105.784,148.363,222.275,-0.708206E-01,1.04010,4.31361,1.02646,-10.3781,1.03493,-0.323293,1.03493,-0.236305,1.03493,0.292616E-01,1.03493,800000090,800000090,800000090,811111191,800010090,800010090,899999999,899999999,89999,89999,89,89,7,0,0,22,10,2,1,17190,17190,17190,17190,17190,17190,17190,17190,17190,6,0.694487,0.166848,0.109737,0.130231E-01,0.674642,0.932142E-01,0.188675E-13,0.395590E-02,-0.875588E-02,-0.639996E-02,0.792504E-09,0.334348,0.707042E-02,100.000,0.725205,273.150,127000.,0.500000E-04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.334584,-9999
CH-LAE_ec_preproc_10hz_20260523-1830.csv,2026-05-23,19:00,143.792,1,18000,17893,-0.350140E-01,1,0.814518,2,-19.0526,2,0.998530E-01,0,-0.433743,2,-0.131530E-01,0,-5.29303,34.4707,-0.444480,0.784743,0.277599E-02,0.264773E-12,0.642007E-14,0.289913E-15,0.116484E-01,415.571,419.801,10.0000,1,0.282444,10.0766,10.1791,15.3000,0,0.127544E-01,0.455031,0.459663,8.70000,0,300.482,299.524,93136.1,1.07918,1011.18,0.268232E-01,-0.281066E-01,0.676949E-02,935.740,3425.93,0.627279E-02,27.3135,2490.19,279.165,1.34891,-1.55658,-0.609043E-01,2.06063,-0.652237E-13,0.227304E-13,2.06063,3.70323,77.3901,310.912,-1.69369,-9999,0.180125,0.299628,-595.049,-0.373246E-01,-0.427509E-01,0.414387E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.345143E-01,1.01448,-0.381407,1.00781,-18.6944,1.01916,0.979755E-01,1.01916,-0.425587,1.01916,-0.129057E-01,1.01916,800000090,800000090,800000090,800000091,800010090,800010090,899999999,899999999,89999,89999,89,89,2,6,0,14,5,2,0,17893,17893,17893,17893,17893,17893,17893,17893,17893,6,0.401649,0.136306,0.613018E-01,0.165812E-01,0.650447,0.829210E-01,0.187487E-13,-0.349517E-03,0.265469E-02,-0.115315E-01,-0.349686E-09,0.334500,0.706385E-02,100.000,0.721511,273.150,127000.,0.500000E-04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.998530E-01,-9999
not_enough_data,2026-05-23,19:30,143.812,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2026-05-23,20:00,143.833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2026-05-23,20:30,143.854,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
CH-LAE_ec_preproc_10hz_20260523-2030.csv,2026-05-23,21:00,143.875,0,18000,17773,-0.121824E-01,0,-0.486199,2,1.52409,0,0.740979E-01,1,0.346806E-01,0,-0.786262E-02,0,-9999,-9999,-9999,-9999,-9999,-0.781413E-13,-0.205652E-14,-0.851173E-16,0.116595E-01,415.965,420.569,7.90000,0,0.306854,10.9474,11.0685,8.10000,0,0.127004E-01,0.453100,0.458115,12.9000,0,300.084,299.044,93136.1,1.08056,1011.63,0.267877E-01,0.224730E-02,0.736428E-02,1016.32,3330.11,0.681522E-02,30.5193,2313.78,280.366,2.00674,-0.104562,-0.440298,2.05715,-0.468725E-14,-0.670194E-14,2.05715,2.96280,31.6397,357.017,-12.3600,-9999,0.106179,0.837505E-01,204.218,0.108756,-0.319010,-0.418892E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.120473E-01,1.01122,-0.389466,1.00697,1.49202,1.02149,0.725388E-01,1.02149,0.339507E-01,1.02149,-0.769718E-02,1.02149,800000090,800000090,800000090,811111091,800000090,800000090,899999999,899999999,89999,89999,89,89,7,35,3,14,7,14,4,17773,17773,17773,17773,17773,17773,17772,17773,17773,6,0.986871E-01,0.487014E-01,0.201129E-01,0.185635E-01,0.683919,0.834252E-02,0.187208E-13,-0.356285E-03,0.196458E-02,0.919493E-03,-0.208464E-09,0.334638,0.705532E-02,100.000,2.31392,273.150,127000.,0.500000E-04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.740979E-01,-9999
CH-LAE_ec_preproc_10hz_20260523-2100.csv,2026-05-23,21:30,143.896,0,18000,17192,-0.457306E-01,1,-2.71665,2,8.64108,1,-0.164420,2,0.196574,1,-0.162543E-01,0,-7.95119,-6.15092,0.459760,-0.139926,-0.564119E-02,-0.127461E-12,-0.330683E-14,-0.136913E-15,0.116714E-01,416.436,420.984,7.60000,0,0.302801,10.8040,10.9220,10.7000,0,0.125369E-01,0.447318,0.452204,12.5000,0,299.791,298.766,93136.1,1.08163,1011.55,0.267615E-01,0.127380E-01,0.727490E-02,1003.06,3275.66,0.672589E-02,30.6215,2272.61,280.174,1.26011,-0.127696,-0.380118,1.32239,0.755543E-13,-0.109208E-13,1.32239,3.25569,37.0835,354.214,-16.7072,-9999,0.205620,0.523845,265.421,0.836785E-01,-0.314388,-0.120755E-01,0,63.6133,-9.65356,21.8364,54.3757,82.9263,116.305,174.247,-0.449240E-01,1.01796,-2.16193,1.00976,8.45235,1.02233,-0.160829,1.02233,0.192281,1.02233,-0.158993E-01,1.02233,800000090,800000090,800000090,811010091,800000090,800010090,899999999,899999999,89999,89999,89,89,10,15,0,4,11,10,1,17192,17192,17192,17192,17192,17192,17192,17192,17192,6,0.649923,0.272878,0.124889,0.444729E-01,0.860228,0.129885E-01,0.192174E-13,-0.197596E-02,-0.435090E-02,0.520174E-02,-0.430122E-09,0.334863,0.705998E-02,100.000,0.732201,273.150,127000.,0.500000E-04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.164420,-9999
CH-LAE_ec_preproc_10hz_20260523-2130.csv,2026-05-23,22:00,143.917,0,18000,17895,-0.123613,1,-26.0585,0,11.6634,1,2.16249,0,0.265234,1,-0.317716E-01,0,-10.4917,14.8715,0.824551,0.338188,0.142869E-02,-0.205917E-12,-0.550233E-14,-0.221462E-15,0.116963E-01,417.280,421.985,7.60000,0,0.312538,11.1502,11.2759,8.50000,0,0.125793E-01,0.448781,0.453841,10.8000,0,299.456,298.399,93136.1,1.08282,1011.72,0.267316E-01,0.171872E-01,0.751644E-02,1035.09,3205.04,0.694157E-02,32.2956,2169.95,280.633,2.10455,-1.48972,-0.479947,2.62273,-0.100300E-13,-0.176053E-13,2.62273,5.27650,63.3533,324.707,-10.5443,-9999,0.337874,0.508365,122.774,0.180901,-2.23421,-0.704010E-01,0,68.1704,-10.3451,23.4007,58.2711,88.8670,124.637,186.729,-0.122679,1.00761,-25.2702,1.00609,11.3717,1.02565,2.10840,1.02565,0.258600,1.02565,-0.309769E-01,1.02565,800000090,800000090,800000090,800000091,800000090,800000090,899999999,899999999,89999,89999,89,89,6,3,0,17,6,9,0,17895,17895,17895,17895,17895,17895,17895,17895,17895,6,0.366232,0.366848,0.283649,0.256887E-01,0.737709,0.802762E-02,0.190415E-13,-0.230670E-01,0.569944E-01,0.699047E-02,-0.837367E-09,0.334957,0.707168E-02,100.000,0.728248,273.150,127000.,0.500000E-04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.16249,-9999
not_enough_data,2026-05-23,22:30,143.937,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
